1{'age_gps_data': '0.51', 'easting': 2279781.2637126297, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185343.00', 'lond': 123.272790635, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674381', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M', 'northing': 103622.70637698192}
2{'age_gps_data': '0.49', 'easting': 2279780.8144510346, 'latd': 44.56516642166667, 'lat_direction': 'N', 'timestamp': '185601.00', 'lond': 123.272796385, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677831', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9099853', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93267937377}
3{'age_gps_data': '0.22', 'easting': 2279780.3696650974, 'latd': 44.565168381666666, 'lat_direction': 'N', 'timestamp': '185602.00', 'lond': 123.27280208166667, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681249', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9101029', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16586973146}
1{'age_gps_data': '0.24', 'easting': 2279781.258829614, 'latd': 44.565164528333334, 'lat_direction': 'N', 'timestamp': '185556.00', 'lond': 123.27279069666666, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674418', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9098717', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70691524539}
2{'age_gps_data': '0.34', 'easting': 2279780.8145261602, 'latd': 44.56516640666667, 'lat_direction': 'N', 'timestamp': '185602.00', 'lond': 123.27279638333333, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677830', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099844', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93100904673}
3{'age_gps_data': '0.45', 'easting': 2279780.370610381, 'latd': 44.56516838666667, 'lat_direction': 'N', 'timestamp': '185603.00', 'lond': 123.27280207, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681242', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9101032', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16639319248}
1{'age_gps_data': '0.49', 'easting': 2279781.2611552603, 'latd': 44.565164548333335, 'lat_direction': 'N', 'timestamp': '185557.00', 'lond': 123.27279066833333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674401', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098729', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70905905962}
2{'age_gps_data': '0.47', 'easting': 2279780.814993013, 'latd': 44.565166425, 'lat_direction': 'N', 'timestamp': '185603.00', 'lond': 123.27279637833334, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677827', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9099855', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93303137552}
3{'age_gps_data': '0.20', 'easting': 2279780.370836885, 'latd': 44.56516837666667, 'lat_direction': 'N', 'timestamp': '185604.00', 'lond': 123.27280206666667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681240', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9101026', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16527358256}
1{'age_gps_data': '0.34', 'easting': 2279781.260391997, 'latd': 44.56516452166667, 'lat_direction': 'N', 'timestamp': '185558.00', 'lond': 123.27279067666667, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674406', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098713', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70612038206}
2{'age_gps_data': '0.30', 'easting': 2279780.816480275, 'latd': 44.56516643333333, 'lat_direction': 'N', 'timestamp': '185604.00', 'lond': 123.27279636, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677816', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9099860', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9339068383}
3{'age_gps_data': '0.45', 'easting': 2279780.372645971, 'latd': 44.5651684, 'lat_direction': 'N', 'timestamp': '185605.00', 'lond': 123.272802045, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681227', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9101040', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16780574247}
1{'age_gps_data': '1.34', 'easting': 2279781.259894504, 'latd': 44.56516453, 'lat_direction': 'N', 'timestamp': '185559.00', 'lond': 123.27279068333333, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674410', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098718', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70706398785}
2{'age_gps_data': '0.45', 'easting': 2279780.8181316247, 'latd': 44.56516645, 'lat_direction': 'N', 'timestamp': '185605.00', 'lond': 123.27279634, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677804', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9099870', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93570319377}
3{'age_gps_data': '0.14', 'easting': 2279780.371872269, 'latd': 44.56516844, 'lat_direction': 'N', 'timestamp': '185606.00', 'lond': 123.27280205666666, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681234', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9101064', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.17227963451}
1{'age_gps_data': '0.18', 'easting': 2279781.2587597114, 'latd': 44.56516451, 'lat_direction': 'N', 'timestamp': '185600.00', 'lond': 123.27279069666666, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674418', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098706', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70487928856}
2{'age_gps_data': '0.27', 'easting': 2279780.818674736, 'latd': 44.56516648833333, 'lat_direction': 'N', 'timestamp': '185606.00', 'lond': 123.272796335, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677801', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9099893', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93994656857}
3{'age_gps_data': '0.49', 'easting': 2279780.371971677, 'latd': 44.565168396666664, 'lat_direction': 'N', 'timestamp': '185607.00', 'lond': 123.27280205333334, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681232', 'antenna_altitude': '47.652', 'geo_sep': '', 'latitude': '4433.9101038', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16745828371}
1{'age_gps_data': '0.47', 'easting': 2279781.2590878913, 'latd': 44.56516452666666, 'lat_direction': 'N', 'timestamp': '185601.00', 'lond': 123.27279069333333, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674416', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9098716', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70672107209}
2{'age_gps_data': '0.48', 'easting': 2279780.8189064614, 'latd': 44.565166445, 'lat_direction': 'N', 'timestamp': '185607.00', 'lond': 123.27279633, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677798', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9099867', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93512067292}
3{'age_gps_data': '0.22', 'easting': 2279780.3741014586, 'latd': 44.5651684, 'lat_direction': 'N', 'timestamp': '185608.00', 'lond': 123.27280202666667, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681216', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9101040', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16775576957}
1{'age_gps_data': '0.18', 'easting': 2279781.2585014305, 'latd': 44.565164511666666, 'lat_direction': 'N', 'timestamp': '185602.00', 'lond': 123.2727907, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674420', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9098707', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70507346}
2{'age_gps_data': '0.42', 'easting': 2279780.8198263263, 'latd': 44.56516644333333, 'lat_direction': 'N', 'timestamp': '185608.00', 'lond': 123.27279631833333, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677791', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9099866', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93490378559}
3{'age_gps_data': '0.51', 'easting': 2279780.3722108933, 'latd': 44.56516839, 'lat_direction': 'N', 'timestamp': '185609.00', 'lond': 123.27280205, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681230', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9101034', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16670884937}
1{'age_gps_data': '0.41', 'easting': 2279781.2582749263, 'latd': 44.56516452166667, 'lat_direction': 'N', 'timestamp': '185603.00', 'lond': 123.27279070333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674422', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9098713', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.706193069}
2{'age_gps_data': '0.49', 'easting': 2279780.8181697535, 'latd': 44.56516646, 'lat_direction': 'N', 'timestamp': '185609.00', 'lond': 123.27279634, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677804', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099876', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93681371585}
3{'age_gps_data': '0.24', 'easting': 2279780.3714868957, 'latd': 44.565168408333335, 'lat_direction': 'N', 'timestamp': '185610.00', 'lond': 123.27280206, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681236', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9101045', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16877206694}
1{'age_gps_data': '0.16', 'easting': 2279781.2594911987, 'latd': 44.565164528333334, 'lat_direction': 'N', 'timestamp': '185604.00', 'lond': 123.27279068833333, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674413', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098717', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7068925295}
2{'age_gps_data': '0.16', 'easting': 2279780.8178681233, 'latd': 44.565166485, 'lat_direction': 'N', 'timestamp': '185610.00', 'lond': 123.272796345, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677807', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9099891', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93960365187}
3{'age_gps_data': '0.43', 'easting': 2279780.371504824, 'latd': 44.56516837833333, 'lat_direction': 'N', 'timestamp': '185611.00', 'lond': 123.27280205833334, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681235', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9101027', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16543595493}
1{'age_gps_data': '0.43', 'easting': 2279781.261533145, 'latd': 44.56516454333333, 'lat_direction': 'N', 'timestamp': '185605.00', 'lond': 123.27279066333334, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674398', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9098726', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70849016868}
2{'age_gps_data': '0.34', 'easting': 2279780.817501814, 'latd': 44.56516645833333, 'lat_direction': 'N', 'timestamp': '185611.00', 'lond': 123.27279634833333, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677809', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9099875', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93665134348}
3{'age_gps_data': '0.23', 'easting': 2279780.3731180467, 'latd': 44.565168385, 'lat_direction': 'N', 'timestamp': '185612.00', 'lond': 123.27280203833334, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681223', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9101031', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16612178739}
1{'age_gps_data': '0.07', 'easting': 2279781.2620317736, 'latd': 44.56516457, 'lat_direction': 'N', 'timestamp': '185606.00', 'lond': 123.27279065833334, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674395', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098742', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71143793501}
2{'age_gps_data': '0.47', 'easting': 2279780.818150689, 'latd': 44.565166454999996, 'lat_direction': 'N', 'timestamp': '185612.00', 'lond': 123.27279634, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677804', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9099873', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9362584548}
3{'age_gps_data': '1.23', 'easting': 2279780.3723940486, 'latd': 44.56516840333333, 'lat_direction': 'N', 'timestamp': '185613.00', 'lond': 123.27280204833333, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681229', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9101042', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1681850031}
1{'age_gps_data': '0.47', 'easting': 2279781.2613881184, 'latd': 44.56516454, 'lat_direction': 'N', 'timestamp': '185607.00', 'lond': 123.272790665, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674399', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9098724', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70812453888}
2{'age_gps_data': '1.47', 'easting': 2279780.817729453, 'latd': 44.565166483333336, 'lat_direction': 'N', 'timestamp': '185613.00', 'lond': 123.27279634666667, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677808', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9099890', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93942310661}
3{'age_gps_data': '0.19', 'easting': 2279780.369979436, 'latd': 44.56516836, 'lat_direction': 'N', 'timestamp': '185614.00', 'lond': 123.27280207666666, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681246', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9101016', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.163449971}
1{'age_gps_data': '0.22', 'easting': 2279781.262162955, 'latd': 44.565164535, 'lat_direction': 'N', 'timestamp': '185608.00', 'lond': 123.272790655, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674393', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098721', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70754201896}
2{'age_gps_data': '0.72', 'easting': 2279780.816299386, 'latd': 44.56516649, 'lat_direction': 'N', 'timestamp': '185614.00', 'lond': 123.272796365, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677819', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099894', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.94021342881}
3{'age_gps_data': '0.43', 'easting': 2279780.3713523084, 'latd': 44.565168338333336, 'lat_direction': 'N', 'timestamp': '185615.00', 'lond': 123.27280205833334, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681235', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9101003', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16099386569}
1{'age_gps_data': '0.51', 'easting': 2279781.2597876056, 'latd': 44.565164536666664, 'lat_direction': 'N', 'timestamp': '185609.00', 'lond': 123.272790685, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674411', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098722', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7078088792}
2{'age_gps_data': '0.75', 'easting': 2279780.81442675, 'latd': 44.56516645, 'lat_direction': 'N', 'timestamp': '185615.00', 'lond': 123.27279638666667, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677832', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099870', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93583039753}
3{'age_gps_data': '0.16', 'easting': 2279780.3697148017, 'latd': 44.56516836, 'lat_direction': 'N', 'timestamp': '185616.00', 'lond': 123.27280208, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681248', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9101016', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16345905699}
